Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Jun-10,Junior,,,HEO,,,BIS,BIS,Fair Markets Group,,,FM-5-2161-DD15,,3,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Fair Markets Group,,,FM-5-2161-DD15,,1,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Fair Markets Group,,,FM-5-2161-DD15,,1,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Fair Markets Group,,,FM-5-2195-DD2,,1.59,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Fair Markets Group,,,FM-5-2195-DD2,,9,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Fair Markets Group,,,FM-5-2195-DD2,,2,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Fair Markets Group,,,FM-5-2195-DD2,,6.5,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Fair Markets Group,,,FM-5-2195-DD2,,3,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Fair Markets Group,,,FM-5-2195-DD2,,1,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Fair Markets Group,,,FM-5-2196-DD3,,3.27,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Fair Markets Group,,,FM-5-2196-DD3,,10,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Fair Markets Group,,,FM-5-2196-DD3,,6.8,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Fair Markets Group,,,FM-5-2196-DD3,,3,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Fair Markets Group,,,FM-5-2196-DD3,,3.89,18763,35000,,,,
Jun-10,Junior,,,Other,,,BIS,BIS,Fair Markets Group,,,FM-5-2196-DD3,,2,N/A,N/A,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Fair Markets Group,,,FM-5-2197-DD1,,1,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Fair Markets Group,,,FM-5-2197-DD1,,2.47,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Fair Markets Group,,,FM-5-2197-DD1,,4.67,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Fair Markets Group,,,FM-5-2197-DD1,,6,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Fair Markets Group,,,FM-5-2197-DD1,,2,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Fair Markets Group,,,FM-5-2197-DD1,,2,16325,22126,,,,
Jun-10,Junior,,,Other,,,BIS,BIS,Fair Markets Group,,,FM-5-2197-DD1,,1,N/A,N/A,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Fair Markets Group,,,FM-5-2314-DD14,,3,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Fair Markets Group,,,FM-5-2314-DD14,,5,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Fair Markets Group,,,FM-5-2314-DD14,,4.9,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Fair Markets Group,,,FM-5-2314-DD14,,34.89,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Fair Markets Group,,,FM-5-2314-DD14,,20.78,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Fair Markets Group,,,FM-5-2314-DD14,,0,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Fair Markets Group,,,FM-5-9400-DD6,,1,50043,75983,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Fair Markets Group,,,FM-5-9400-DD6,,1,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Fair Markets Group,,,FM-5-9400-DD6,,3.76,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Fair Markets Group,,,FM-5-9400-DD6,,0.69,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-2-4503-RS,,1,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-2-4503-RS,,1.89,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-2-4503-RS,,1,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-2-4503-RS,,2,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-2-4503-RS,,3.72,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-2-4503-RS,,4,16325,22126,,,,
Jun-10,Junior,,,Other,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-2-4503-RS,,1,N/A,N/A,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-3501-ND,,1,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-3501-ND,,1.78,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-3501-ND,,2,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-3501-ND,,2,18763,35000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-4511-SE,,1,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-4511-SE,,8,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-4511-SE,,7,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-4511-SE,,50.56,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-4511-SE,,1,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-4511-SE,,8,16325,22126,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-3-4531-SB,,1,18763,35000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3530-DD1,,3,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3530-DD1,,8,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3530-DD1,,9,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3530-DD1,,17,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3530-DD1,,1,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3530-DD1,,2,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3531-DD4,,2.41,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3531-DD4,,4,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3531-DD4,,10.39,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3531-DD4,,10,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3531-DD4,,6,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3531-DD4,,1,16325,22126,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3532-DD2,,1,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3532-DD2,,3,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3532-DD2,,2,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3532-DD2,,6,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3532-DD2,,6.58,16325,22126,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3533-DD3,,1,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3533-DD3,,3,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3533-DD3,,3,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-3533-DD3,,1,18763,35000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4394-DD6,,4,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4394-DD6,,11.62,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4394-DD6,,8.78,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4394-DD6,,18.81,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4394-DD6,,12.9,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4394-DD6,,17.32,16325,22126,,,,
Jun-10,Junior,,,AA,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4394-DD6,,2.6,13605,15117,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4432-DD7,,1,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4432-DD7,,6.43,40686,64151,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4432-DD7,,5,22300,45000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4432-DD7,,3.12,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4439-DD8,,7.89,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4439-DD8,,7.89,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4439-DD8,,4,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4439-DD8,,4.86,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4439-DD8,,5.92,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4439-DD8,,3,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD18,,5,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD18,,1,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD18,,2,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD18,,2,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD18,,9.78,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD18,,1,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD19,,0.94,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD19,,1,40686,64151,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD17,,4.69,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD17,,2.56,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD17,,1,28741,49798,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD20,,4.42,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD20,,1,40686,64151,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4511-DD20,,2,18763,35000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD9,,2.61,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD9,,0.58,40686,64151,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD10,,4.21,50043,75983,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD11,,5,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD11,,1,40686,64151,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD12,,3.67,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD12,,1.89,40686,64151,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD13,,2.87,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD13,,2.67,40686,64151,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD14,,0.56,40686,64151,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD15,,3,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD15,,1,40686,64151,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD15,,1,18763,35000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD16,,6.31,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD16,,3,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD16,,1,28741,49798,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD16,,1,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD21,,3.6,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-4531-DD21,,2,40686,64151,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-6050-DD5,,2.59,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-6050-DD5,,10,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-6050-DD5,,2,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-6050-DD5,,1,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-6050-DD5,,0.78,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,"Legal, People and Communications Group",,,LPC-5-6050-DD5,,1,16325,22126,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-3-3641-KW,,1,40686,64151,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-3-3641-KW,,1.67,22300,45000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-3-3641-KW,,0.67,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-3-3642-MC,,1,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-3-3642-MC,,2,40686,64151,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-3-3642-MC,,3,22300,45000,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-3-3652-BC,,1,40686,64151,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3642-DD3,,1,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3642-DD3,,3,40686,64151,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3642-DD3,,1.5,22300,45000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3642-DD3,,1,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3644-DD4,,1.6,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3644-DD4,,7.89,40686,64151,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3644-DD4,,4.5,22300,45000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3646-DD5,,4,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3646-DD5,,4.8,40686,64151,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3646-DD5,,3,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3646-DD5,,2,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3646-DD5,,2,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3649-DD2,,3.67,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3649-DD2,,8.36,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3649-DD2,,4,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3649-DD2,,5,22300,45000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3649-DD2,,1.09,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3651-DD1,,1,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3651-DD1,,3,40686,64151,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Economic and Policy Analysis Group,,,EPA-5-3651-DD1,,1,22300,45000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Strategy Directorate,,,S-3-3511-AE,,4.59,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Strategy Directorate,,,S-3-3511-AE,,6.59,40686,64151,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Strategy Directorate,,,S-3-3511-AE,,1,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Strategy Directorate,,,S-3-3511-AE,,1,18763,35000,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Strategy Directorate,,,S-5-3512-DD2,,4.67,40686,64151,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Strategy Directorate,,,S-5-3512-DD3,,1,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Strategy Directorate,,,S-5-3512-DD3,,2,40686,64151,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Strategy Directorate,,,S-5-3512-DD3,,5,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Strategy Directorate,,,S-5-3512-DD3,,1,18763,35000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3556-DD1,,3,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3556-DD1,,4,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3556-DD1,,4,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3556-DD1,,6,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3556-DD1,,2,18763,35000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3551-DD3,,0.6,18763,35000,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-2-3551-HO,,2,22300,45000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Finance & Commercial Group,,,FCG-3-3551-DA,,2,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Finance & Commercial Group,,,FCG-3-3551-DA,,3,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-3-3551-DA,,2,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-3-3551-DA,,6,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Finance & Commercial Group,,,FCG-3-3551-DA,,1,18763,35000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Finance & Commercial Group,,,FCG-3-4317-MW,,1,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Finance & Commercial Group,,,FCG-3-4317-MW,,5,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-3-4317-MW,,6,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-3-4317-MW,,2,22300,45000,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4357-DD4,,2,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4357-DD4,,2,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4357-DD4,,3,22300,45000,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4321-DD5,,4,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4321-DD5,,15,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4321-DD5,,12,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4321-DD5,,21.83,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4321-DD5,,14.09,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4321-DD5,,19.94,16325,22126,,,,
Jun-10,Junior,,,AA,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4321-DD5,,11,13605,15117,,,,
Jun-10,Junior,,,Other,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4321-DD5,,1,N/A,N/A,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4371-DD6,,9.89,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4371-DD6,,6.58,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4371-DD6,,12.43,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4371-DD6,,21.42,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4371-DD6,,5.56,16325,22126,,,,
Jun-10,Junior,,,AA,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-4371-DD6,,8,13605,15117,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3552-DD7,,2,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3552-DD7,,6,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3552-DD7,,4.56,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3552-DD7,,9,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3552-DD7,,10.3,18763,35000,,,,
Jun-10,Junior,,,AO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3552-DD7,,4.67,16325,22126,,,,
Jun-10,Junior,,,Grade 6,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3554-DD8,,3,50043,75983,,,,
Jun-10,Junior,,,Grade 7,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3554-DD8,,9,40686,64151,,,,
Jun-10,Junior,,,SEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3554-DD8,,6,28741,49798,,,,
Jun-10,Junior,,,HEO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3554-DD8,,8.51,22300,45000,,,,
Jun-10,Junior,,,EO,,,BIS,BIS,Finance & Commercial Group,,,FCG-5-3554-DD8,,3.79,18763,35000,,,,
