Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Sep-14,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Protocol,,,14000,,1.92,62000,117800,,Policy,,
Sep-14,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Protocol,,,14000,,4,55434,68539,,Policy,,
Sep-14,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Protocol,,,14000,,7,43967,56339,,Policy,,
Sep-14,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Protocol,,,14000,,5,33428,40905,,Policy,,
Sep-14,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Protocol,,,14000,,13,26640,32834,,Policy,,
Sep-14,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Protocol,,,14000,,43.6,21889,27658,,Policy,,
Sep-14,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Protocol,,,14000,,24,19805,21912,,Policy,,
Sep-14,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Wilton Park,Wilton Park,,,20000,,1,62000,117800,,Other,,
Sep-14,Junior,,,D7,Communications Support Officer,,Foreign and Commonwealth Office,Wilton Park,Wilton Park,,,20000,,1,55434,68539,,Other,,
Sep-14,Junior,,,D6,Communications Support Officer,,Foreign and Commonwealth Office,Wilton Park,Wilton Park,,,20000,,8,43967,56339,,Other,,
Sep-14,Junior,,,C4,Communications Support Officer,,Foreign and Commonwealth Office,Wilton Park,Wilton Park,,,20000,,11.85,26640,32834,,Other,,
Sep-14,Junior,,,B3,Communications Support Officer,,Foreign and Commonwealth Office,Wilton Park,Wilton Park,,,20000,,17.44,21889,27658,,Other,,
Sep-14,Junior,,,A2,Communications Support Officer,,Foreign and Commonwealth Office,Wilton Park,Wilton Park,,,20000,,22.68,19805,21912,,Other,,
Sep-14,Junior,,,A1,Communications Support Officer,,Foreign and Commonwealth Office,Wilton Park,Wilton Park,,,20000,,10.67,18337,18337,,Other,,
Sep-14,Junior,,,A1,Communications Support Officer,,Foreign and Commonwealth Office,Wilton Park,Wilton Park,,,20000,,11.67,18337,18337,,Other,,
Mar-15,Senior,10000,Simon Fraser,SCS4,Permanent Under-Secretary and Head of the Diplomatic Service,Leading the FCO and the Diplomatic Service,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,XX,9785522,1,180000,184999,,Policy,,1
Mar-15,Senior,11000,Simon Gass,SCS3,Director General Political,Providing senior policy advice at Board level,Foreign and Commonwealth Office,Foreign and Commonwealth office,DG Political,0207 008 1500,dp-foi.img@fco.gov.uk,10000,2766445,1,135000,139999,,Policy,,1
Mar-15,Senior,11100,John Jenkins,SCS2,Director South Asia and Afghanistan,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,South Asia & Afghanistan Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,6616208,1,120000,124999,,Policy,,1
Mar-15,Senior,11100,Richard Crompton,SCS2,Director South Asia and Afghanistan,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,South Asia & Afghanistan Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,10938824,1,90000,94999,,Policy,,1
Mar-15,Senior,11101,Vacant,SCS3,HMA Kabul,Representing British interests in Afghanistan,Foreign and Commonwealth Office,Foreign and Commonwealth office,South Asia & Afghanistan Directorate,N/A,dp-foi.img@fco.gov.uk,11000,0,1,0,0,,Policy,,1
Mar-15,Senior,11102,James Bevan,SCS3,BHC New Delhi,Representing British interests in India,Foreign and Commonwealth Office,Foreign and Commonwealth office,South Asia & Afghanistan Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,130000,134999,,Policy,,1
Mar-15,Senior,11103,Philip Barton,SCS3,BHC Islamabad,Representing British interests in Pakistan,Foreign and Commonwealth Office,Foreign and Commonwealth office,South Asia & Afghanistan Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,120000,124999,,Policy,,1
Mar-15,Senior,11104,Robert Gibson,SCS2,BHC Dhaka,Representing British interests in Bangladesh,Foreign and Commonwealth Office,Foreign and Commonwealth office,South Asia & Afghanistan Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11105,John Rankin,SCS2,BHC Colombo,Representing British interests in Sri Lanka,Foreign and Commonwealth Office,Foreign and Commonwealth office,South Asia & Afghanistan Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11106,Robert Chatterton-Dickson,SCS2,DHM Kabul,Representing British interests in Afghanistan,Foreign and Commonwealth Office,Foreign and Commonwealth office,South Asia & Afghanistan Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11107,Patrick Moody,SCS2,DHM Islamabad,Representing British Interests in Pakistan,Foreign and Commonwealth Office,Foreign and Commonwealth office,South Asia & Afghanistan Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11200,Paul Arkwright,SCS2,Director International Institutions,Senior policy advice on international organisations,Foreign and Commonwealth Office,Foreign and Commonwealth office,International Institutions Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11201,Adam Thomson,SCS3,HMA and Permanent Representative to NATO,Representing British interests at NATO,Foreign and Commonwealth Office,Foreign and Commonwealth office,International Institutions Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,125000,129999,,Policy,,1
Mar-15,Senior,11202,Mark Lyall Grant,SCS3,Permanent Representative and Ambassador to the United Nations,Representing British interests at the UN,Foreign and Commonwealth Office,Foreign and Commonwealth office,International Institutions Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,140000,144999,,Policy,,1
Mar-15,Senior,11203,Patrick Turner,SCS2,Deputy Permanent Representative to NATO,Representing British interests at NATO,Foreign and Commonwealth Office,Foreign and Commonwealth office,International Institutions Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11205,Peter Wilson,SCS2,General - Permanent Representative to United Nations,Representing British interests at the UN,Foreign and Commonwealth Office,Foreign and Commonwealth Office,International Institutions Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11300,David Quarrey,SCS2,Director Middle East & North Africa,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,10938824,1,85000,89999,,Policy,,1
Mar-15,Senior,11301,Simon Collis,SCS2,HMA Baghdad,Representing British interests in Iraq,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11301,Francis Baker,SCS2,HMA Baghdad,Representing British interests in Iraq,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11302,Vacant,SCS3,HMA Riyadh,Representing British interests in Saudi Arabia,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,N/A,dp-foi.img@fco.gov.uk,11000,0,1,0,0,,Policy,,1
Mar-15,Senior,11304,John Casson,SCS2,HMA Cairo,Representing British interests in Egypt,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11305,Matthew Lodge,SCS2,HMA Kuwait,Representing British interests in Kuwait,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11306,Vacant,SCS2,HMA Damascus,Representing British interests in Syria,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,N/A,dp-foi.img@fco.gov.uk,11000,0,1,0,0,,Policy,,1
Mar-15,Senior,11307,Alastair McPhail,SCS2,Consul-General Jerusalem,Representing British interests in Israel,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11308,Matthew Gould,SCS2,HMA Tel Aviv,Representing British interests in Israel,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11310,Philip Parham,SCS2,HMA United Arab Emirates,Representing British interests in the UAE,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11311,Vacant,SCS2,HMA Amman,Representing British interests in Jordan,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,N/A,dp-foi.img@fco.gov.uk,11000,0,1,0,0,,Policy,,1
Mar-15,Senior,11312,Michael Aron,SCS3,HMA Tripoli,Representing British interests in Libya,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,11313,Nick Hopton,SCS2,HMA Doha,Representing British interests in Qatar,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11314,Edward Oakden,SCS2,Additional Director Middle East & North Africa,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,100000,104999,,Policy,,1
Mar-15,Senior,11317,Thomas Fletcher,SCS2,HMA Beirut,Representing British interests in Lebanon,Foreign and Commonwealth Office,Foreign and Commonwealth office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11400,Michael Tatham,SCS2,Director Eastern Europe and Central Asia Department,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Eastern Europe and Central Asia Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,3919697,1,85000,89999,,Policy,,1
Mar-15,Senior,11401,Timothy Barrow,SCS3,HMA Moscow,Representing British interests in Russia,Foreign and Commonwealth Office,Foreign and Commonwealth office,Eastern Europe and Central Asia Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,120000,124999,,Policy,,1
Mar-15,Senior,11402,Martin Harris,SCS2,DHM Moscow,Representing British interests in Russia,Foreign and Commonwealth Office,Foreign and Commonwealth office,Eastern Europe and Central Asia Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,11403,Simon Smith,SCS2,HMA Kyiv,Representing British interests in Ukraine,Foreign and Commonwealth Office,Foreign and Commonwealth office,Eastern Europe and Central Asia Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,11000,0,1,95000,99999,,Policy,,1
Mar-15,Senior,12000,Sarah Macintosh,SCS3,Director General Defence & Intelligence,Providing senior policy advice at Board level,Foreign and Commonwealth Office,Foreign and Commonwealth office,DG Defence & Intelligence,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,120000,124999,,Policy,,1
Mar-15,Senior,12200,Katherine Smith,SCS2,Director Americas,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,7338079,1,85000,89999,,Policy,,1
Mar-15,Senior,12201,Peter Westmacott,SCS4,HMA Washington,Representing British interests in USA,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,170000,174999,,Policy,,1
Mar-15,Senior,12202,Alex Ellis,SCS3,HMA Brasilia,Representing British interests in Brazil,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,105000,109999,,Policy,,1
Mar-15,Senior,12203,Partick Davies,SCS2,DHM Washington,Representing British interests in USA,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,12204,Daniel Lopez,SCS2,British Consul General and Director General Trade and Investment USA,Supporting UK companies and foreign investment,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,120000,124999,,Policy,,1
Mar-15,Senior,12205,Lindsay Croisdale-Appleby,SCS2,HMA Bogota,Representing British interests in Colombia,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,12206,David Fitton,SCS2,HMA Kingston,Representing British interests in Jamaica,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,12207,Duncan Talyor,SCS2,HMA Mexico City,Representing British interests in Mexico,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,12208,John Freeman,SCS2,HMA Buenos Aires,Representing British interests in Argentina,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,12209,Vacant,SCS2,HMA Caracas,Representing British interests in Venezuela,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,N/A,dp-foi.img@fco.gov.uk,12000,0,1,0,0,,Policy,,1
Mar-15,Senior,12210,Howard Drake,SCS2,BHC Ottawa,Representing British interests in Canada,Foreign and Commonwealth Office,Foreign and Commonwealth office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,12301,Susan D'Allegeershecque,SCS2,HMA Vienna and UK Permanent Representative to the UN and other International Organisations in Vienna,Representing British interests in Austria,Foreign and Commonwealth Office,Foreign and Commonwealth office,Defence and Strategic Threats Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,12406,Peter Hayes,SCS2,Director Overseas Territories,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Overseas Territories Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,1872807,1,85000,89999,,Policy,,1
Mar-15,Senior,12500,Jonathan Allen,SCS2,Director National Security,Senior policy advice on national security,Foreign and Commonwealth Office,Foreign and Commonwealth office,National Security Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,12600,Peter Jones,SCS2,Director Defence & International Security,Senior policy advice on defence and international security,Foreign and Commonwealth Office,Foreign and Commonwealth office,Defence and International Security Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,9860848,1,85000,89999,,Policy,,1
Mar-15,Senior,12700,Vacant,SCS2,Director Cyber Poilicy,Senior policy advice on cyber issues,Foreign and Commonwealth Office,Foreign and Commonwealth office,Cyber Policy Directorate,N/A,dp-foi.img@fco.gov.uk,12000,0,1,0,0,,Policy,,1
Mar-15,Senior,13000,Julian King,SCS3,DG Economic and Consular,Providing senior policy advice at Board level,Foreign and Commonwealth Office,Foreign and Commonwealth office,DG Europe & Globalisation,0207 008 1500,dp-foi.img@fco.gov.uk,10000,4385000,1,120000,124999,,Policy,,1
Mar-15,Senior,13100,Shamik Dhar,SCS2,Director Economics Unit,Senior Policy Advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,DG Europe & Globalisation,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,120000,124999,,Policy,,1
Mar-15,Senior,13200,Nicolas Hailey,SCS2,Director Africa,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,8972771,1,85000,89999,,Policy,,1
Mar-15,Senior,13201,Catriona Laing,SCS2,HMA Harare,Representing British interests in Zimbabwe,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13202,Judith Macgregor,SCS3,BHC Pretoria,Representing British interests in South Africa,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,100000,104999,,Policy,,1
Mar-15,Senior,13203,Andrew Pocock,SCS3,BHC Abuja,Representing British interests in Nigeria,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,100000,104999,,Policy,,1
Mar-15,Senior,13204,Peter Tibber,SCS2,HMA Khartoum,Representing British interests in Sudan,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13205,Gregory Dorey,SCS2,HMA Addis Ababa,Representing British interests in Ethiopia,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,13206,Christian Turner,SCS2,BHC Nairobi,Representing British interests in Kenya,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13207,Jonathan Benjamin,SCS2,BHC Accra,Representing British interests in Ghana,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13208,John Dennis,SCS2,HMA Luanda,Representing British interests in Angola,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13209,Vacant,SCS2,Africa Directorate Southern - General,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Africa Directorate,N/A,dp-foi.img@fco.gov.uk,13000,0,1,0,0,,Policy,,1
Mar-15,Senior,13210,Vacant,SCS2,Director Migration,Leading delivery of migration management,Foreign and Commonwealth Office,Foreign and Commonwealth office,Migration Directorate,N/A,dp-foi.img@fco.gov.uk,13000,0,1,0,0,,Policy,,1
Mar-15,Senior,13300,Francis Vijay Rangarajan,SCS2,Director Europe,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,16295101,1,85000,89999,,Policy,,1
Mar-15,Senior,13301,Mark Rogers,SCS4,UK Permanent Representative to the EU,Representing British interests at the EU,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,170000,174999,,Policy,,1
Mar-15,Senior,13302,Shan Morgan,SCS3,Deputy Permanent Representative to the EU,Representing British interests at the EU,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,110000,114999,,Policy,,1
Mar-15,Senior,13303,Simon Mcdonald,SCS3,HMA Berlin,Representing British interests in Germany,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,125000,129999,,Policy,,1
Mar-15,Senior,13304,Simon Manley,SCS3,HMA Madrid,Representing British interests in Spain,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,100000,104999,,Policy,,1
Mar-15,Senior,13305,Richard Moore,SCS3,HMA Ankara,Representing British interests in Turkey,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,115000,119999,,Policy,,1
Mar-15,Senior,13306,Peter Ricketts,SCS4,HMA Paris,Representing British interests in France,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,170000,174999,,Policy,,1
Mar-15,Senior,13307,Geoffrey Adams,SCS2,HMA The Hague,Representing British interests in the Netherlands,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,125000,129999,,Policy,,1
Mar-15,Senior,13308,Julian Braithwaite,SCS2,Political and Security Committee Ambassador to the EU,Representing British interests at the EU,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13312,Vacant,SCS2,Head of Post UKMIS Geneva,Representing British interests at the UN in Geneva,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,N/A,dp-foi.img@fco.gov.uk,13000,0,1,0,0,,Policy,,1
Mar-15,Senior,13313,James Dutton,SCS2,"Governor and Commander-in-Chief, Gibraltar",Governing the overseas territory,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,130000,134999,,Policy,,1
Mar-15,Senior,13314,Damian Roderic Todd,SCS2,BHC Nicosia,Representing British interests in Cyprus,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,13315,Dominick Chilcott,SCS2,HMA Dublin,Representing British interests Republic of Ireland,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13316,John Kittmer,SCS2,HMA Athens,Representing British interests in Greece,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13317,Paul Johnston,SCS2,HMA Stockholm,Representing British interests in Sweden,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,13318,Christopher Prentice,SCS2,HMA Rome,Representing British interests in Italy,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,115000,119999,,Policy,,1
Mar-15,Senior,13319,Robin Barnett,SCS2,HMA Warsaw,Representing British interests in Poland,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,13320,Denis Keefe,SCS2,HMA Belgrade,Representing British interests in Serbia,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13322,Robert Turner,SCS2,British Consul General Istanbul,Representing British interests in Turkey,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,13323,Jill Morris,SCS2,Director EU - General,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13324,John Christopher Kidd,SCS2,Director EU Network and Resources,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13400,Stephen Lille,SCS2,Director Asia Pacific,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,8442271,1,85000,89999,,Policy,,1
Mar-15,Senior,13401,Timothy Hitchens,SCS3,HMA Tokyo,Representing British interests in Japan,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,125000,129999,,Policy,,1
Mar-15,Senior,13402,Barbara Woodward,SCS3,HMA Beijing,Representing British interests in China,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,115000,119999,,Policy,,1
Mar-15,Senior,13403,Mark Kent,SCS2,HMA Bangkok,Representing British interests in Thailand,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13404,Victoria Treadell,SCS2,BHC Kuala Lumpur,Representing British interests in Malaysia,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13405,Julia Longbottom,SCS2,DHM Tokyo,Representing British interests in Japan,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13406,Moazzam Malik,SCS2,HMA Jakarta,Representing British interests in Indonesia,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13407,Paul Madden,SCS2,BHC Canberra,Representing British interests in Australia,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,1
Mar-15,Senior,13408,Caroline Wilson,SCS2,British Consul General to Hong Kong and Macao,Representing British interests in the Hong Kong Special Administrative Region,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,1
Mar-15,Senior,13409,Andrew Wightman,SCS2,HMA Seoul,Representing British interests in South Korea,Foreign and Commonwealth Office,Foreign and Commonwealth office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,95000,99999,,Policy,,1
